"","id","converted_sample_01.fasta.fq_kallisto","converted_sample_02.fasta.fq_kallisto","converted_sample_03.fasta.fq_kallisto","converted_sample_04.fasta.fq_kallisto","converted_sample_05.fasta.fq_kallisto","converted_sample_06.fasta.fq_kallisto","converted_sample_07.fasta.fq_kallisto","converted_sample_08.fasta.fq_kallisto","converted_sample_09.fasta.fq_kallisto","converted_sample_10.fasta.fq_kallisto","converted_sample_11.fasta.fq_kallisto","converted_sample_12.fasta.fq_kallisto","converted_sample_13.fasta.fq_kallisto","converted_sample_14.fasta.fq_kallisto","converted_sample_15.fasta.fq_kallisto","converted_sample_16.fasta.fq_kallisto"
"140808","ENST00000545799.5",3.6297,0.00120691,0.00698061,0.648648,0.116957,0.160923,13.2439,10.2092,25.8549,104.904,0.00874253,0.00652984,0.116885,1.25329,3.07377,4.49246
"140867","ENST00000215909.9",81.6683,116.145,114.644,81.7355,109.967,85,120.71,91.3866,115.936,87.0292,74.2943,129.281,118.124,153.753,79.1225,83.6024
"140869","ENST00000425542.5",5.33166,2.85485,11.3544,3.2645,3.03347,0,6.28974,2.6134,6.06403,2.97084,4.70568,6.7192,2.87573,3.24748,5.87751,3.39755
"140872","ENST00000489315.5",0,0,0.00144384,0,0,0,0,0,0,0,0,1.98979e-08,0,0,0,0
"140875","ENST00000394022.7",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"141132","ENST00000399167.6",532.103,556.164,359.614,499.004,597.505,571.773,524.373,513.922,1701.25,1814.24,1677.34,1787.27,1792.36,1970.32,1849.93,1675.31
"141133","ENST00000399163.6",26.3828,284.742,430.477,58.7423,46.7809,278.72,395.709,365.428,294.31,353.361,408.488,581.022,539.791,158.359,230.013,378.776
"141134","ENST00000417515.5",51.4973,94.5001,85.2548,59.1312,66.2048,64.6304,66.5921,97.2172,103.337,75.6074,71.8098,101.663,83.3046,101.002,97.3372,89.7008
"141135","ENST00000467926.5",0,0,0,4.47154,0,0,0,0,0,0,0,0,0,0,0,0
"141140","ENST00000434714.5",196.332,169.775,180.626,188.311,149.513,182.689,194.767,159.215,197.704,224.072,198.306,206.998,124.125,159.632,142.964,232.761
"141141","ENST00000426113.5",0,0,0,0,0,0,0,0,2.67838,0,0,0,0,0,0,2.72299
"141142","ENST00000468124.5",13.6293,23.0328,0.0627595,47.5332,10.7393,37.5461,0.475308,6.343,0.157988,24.7267,0.000860852,0.235333,4.0896,0,0,0
"141144","ENST00000405089.5",658.042,471.716,463.169,700.647,714.78,483.862,381.112,385.342,610.371,501.534,501.783,411.601,574.08,595.977,753.691,493.478
"141146","ENST00000465606.5",362.009,322.07,403.797,407.915,343.475,329.54,308.767,357.533,302.195,376.236,362.703,321.211,175.238,295.443,145.702,371.025
"141147","ENST00000483107.5",0,0,0,0,0,0,15.2041,0,0,0,14.0396,0,0,0,0,0
"141148","ENST00000486003.1",0,0,0,1.24543,0,1.23958,0,0,0,0,2.46424,0,0,1.25488,0,1.22846
"141149","ENST00000440238.3",0.00389946,0.000312276,0,3.97824e-05,0.00203007,1.40404e-05,0.000341423,0,2.96582e-05,0.222171,0.0695208,0.00210483,0.011546,0.00979278,65.3649,0.000118916
"141159","ENST00000215739.12",52.3794,153.372,157.14,26.0484,193.124,59.4171,79.1974,193.124,148.557,49.791,53.7218,191.259,127.874,68.4871,140.67,62.057
"141160","ENST00000414985.5",12.2391,2.8058,2.67243,6.2102,0,0.00295573,17.9631,0,0,8.0814,6.62833,6.364,12.2196,1.47306,1.96778,7.48649
"141162","ENST00000646124.1",766.624,682.822,626.82,901.839,725.944,784.58,750.49,716.876,743.443,724.435,757.663,582.407,694.907,815.374,742.362,757.686
"141163","ENST00000443265.5",3.31632,0,0,6.31443,0,0,0,0,0,0,0,0,0,0,0,0
"141166","ENST00000642151.1",0,4.23892e-05,3.0679e-08,0,0,0,0,0,0,6.07011,0,0,0,0,0,0
"141167","ENST00000480895.1",0,0,7.1308,0,0,0,6.34691,0,0,0,0,0,0,0,0,0
"141168","ENST00000646506.1",31.6439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141174","ENST00000643710.1",6.79695,0.000193148,22.2528,0.588048,21.9326,0,0.00305767,0,0,0.000175544,3.76613e-05,7.4532,0,2.255,0,0
"141179","ENST00000452988.5",0,0,6.98387,0,0,0,0,0,0,7.62233,6.98643,9.51607,0,0,0,9.77007
"141181","ENST00000498649.1",0,0,0,0,0,0,0,0,0,0,0,0,0,4.41054,0,0
"141207","ENST00000477097.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"141242","ENST00000317361.11",500.36,638.535,735.538,592.062,658.708,653.103,911.923,579.319,753.206,725.996,816.422,664.915,743.343,828.938,689.401,843.742
"141243","ENST00000399774.7",1.80454,14.1965,0.00217197,1.57801,1.43376,0.818628,33.3807,7.01544,10.6413,74.2038,121.528,325.051,59.0166,415.947,147.17,31.1348
"141244","ENST00000399765.5",1156.84,1049.36,1089.13,1083.08,1070.58,1244.73,1071.69,1111.94,290.851,460.154,528.61,360.173,213.268,320.564,689.771,401.421
"141246","ENST00000342111.9",0,0,0,0,0,0,0,0,0,0,3.04703,0,0,0,0,0
"141248","ENST00000551952.5",12.3183,43.1812,33.4308,47.0315,23.0336,30.0733,23.6124,35.2061,45.464,52.7366,36.9513,48.8188,39.6037,27.4897,61.1916,74.9139
"141249","ENST00000473439.5",0,0,0,0,0,0,0,0,0,0,0,2.24327e-07,0,0,0,0
"141251","ENST00000622694.4",581.055,427.946,566.299,587.994,458.479,468.04,630.727,491.526,1903.56,1640.01,1769.2,1772.94,2404.3,1363.88,1900.33,1885.65
"141252","ENST00000611040.1",0,0,0,0,0,0,0,0,0,0,0,0,5.56043,0,0,0
"141253","ENST00000615414.4",484.26,496.921,356.438,421.558,560.66,387.024,488.639,446.32,450.84,378.651,306.545,430.503,381.563,464.997,384.884,441.804
"141254","ENST00000614949.4",302.248,698.414,574.992,625.036,468.83,350.899,493.581,471.368,587.137,367.208,425.376,573.701,454.563,431.585,377.385,727.581
"141255","ENST00000399767.5",757.114,465.444,432.175,587.662,556.274,562.316,299.449,394.309,581.304,601.038,610.321,342.901,318.784,599.601,364.864,421.753
"141312","ENST00000439600.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"141755","ENST00000602279.2",1,1,1,2,0,0,0,1.46964,1,1,0,0,1.00056,0,1.4683,3.00161
"141806","ENST00000637318.1",0,0,0,0,0,0,0,0,0,0,0,1.12003,0,0,0,0
"142034","ENST00000563362.1",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"142182","ENST00000442538.5",31.8553,14.2695,11.6129,8.46605,28.3478,23.3811,0.120207,11.1424,9.46015,10.3769,7.99944,19.6679,10.0976,3.27554,13.9478,10.7481
"142183","ENST00000402860.7",75.1276,169.123,166.054,189.12,196.82,146.793,222.862,193.81,141.501,135.421,204.377,169.773,187.077,178.546,146.532,165.264
"142184","ENST00000405091.6",16.6785,25.2917,39.7451,74.4947,83.6599,33.0311,48.2866,51.1009,66.3791,45.4519,25.9489,57.7473,69.409,42.8189,50.629,34.6054
"142185","ENST00000381821.1",271.339,179.316,110.588,107.92,224.172,151.795,126.732,187.946,231.66,145.75,149.675,180.811,168.416,167.36,166.891,151.383
"142277","ENST00000343518.10",196.57,196.52,192.279,160.552,183.211,186.921,162.667,144.651,185.28,118.167,172.695,163.13,154.029,181.942,137.511,189.578
"142279","ENST00000621704.4",173.526,181.449,203.775,167.539,254.5,173.031,250.309,248.349,171.142,261.594,173.342,263.87,182.884,196.058,197.223,203.364
"142680","ENST00000639859.1",2,2,2,1,2,4,0,2,2,2,2,1,2,1,1,0
"142717","ENST00000639702.1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"142879","ENST00000361682.10",1663.49,1757.9,1835.88,1787.57,1734.63,1845.76,1727.7,1714.04,1609.69,1705.65,1599.09,1559.47,1583.51,1572.5,1509.48,1621.26
"142881","ENST00000403710.5",0,0,0,0,0,0,0,0,2.99793,0,0,0,0,0,0,0
"142882","ENST00000407537.5",4.09276,0,0,0,0,0,0,0,0,0,0,0,0,3.82894,0,0
"142883","ENST00000467943.5",0,0,0,0,0,0,0,0,0,0,0,0,0,2.50806,0,0
"142884","ENST00000412786.5",82.7937,50.607,47.5152,58.7283,52.2289,84.0641,77.8798,77.596,58.5184,46.1104,54.1331,31.6982,56.9403,61.6757,69.2252,56.0073
"142885","ENST00000207636.9",0,0,0,6.86305,0,0,0,0,0,0,9.68941,0,7.36572,0,0,0
"142886","ENST00000406520.7",83.7597,93.0565,141.267,144.39,137.784,115.852,80.7986,145.578,121.287,109.107,120.631,155.403,110.003,88.1575,84.968,117.787
"142887","ENST00000449653.5",19.7831,29.2989,46.2199,55.2891,65.7787,35.0235,7.3209,53.6534,24.5048,72.8927,30.9809,8.07511e-06,8.34586,35.3312,80.3289,21.538
"142888","ENST00000493893.1",0,0,0,0,0,0,6.17888,0,0,0,0,0,0,0,0,0
"142889","ENST00000428707.1",0,0,0,0,1.14035,0,0,0,0,0,0,0,0,0,0,0
"143082","ENST00000553894.6",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"143167","ENST00000520220.6",5.00589,4,7,4,5,6,5,6,15,14,16,8,17.0073,17,13,9
"143619","ENST00000606370.5",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"143740","ENST00000609104.5",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"143963","ENST00000266263.9",295.91,198.365,222.054,207.974,247.639,219.931,264.902,285.398,260.847,312.708,243.492,249.703,201.512,286.612,211.055,232.379
"143965","ENST00000355143.8",174.636,143.239,210.566,194.243,171.664,212.195,163.962,193.151,207.19,150.95,143.555,181.201,189.151,147.76,196.272,219.451
"143966","ENST00000412752.5",0,0,0,0,5.51624,0,2.68915,0,0,0,0,0,0,0,0,0
"143968","ENST00000629597.2",39.454,23.3957,55.3802,54.7831,46.1798,71.8746,22.447,30.5185,55.9631,38.342,33.9532,56.0958,61.3372,37.6279,43.6729,61.1695
"143993","ENST00000395019.3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144050","ENST00000359591.8",2.17749,1.62092,1.55106,2.17749,7.6206,4.14295,6.20425,4.33532,1.58024,2.17749,1.08172,0,1.55106,6.12016,3.10427,0
"144211","ENST00000216037.10",438.458,309.945,420.49,479.313,392.79,220.751,401.703,582.308,276.07,414.828,337.368,357.993,297.443,301.4,315.821,385.431
"144212","ENST00000403532.7",0,0,0,0,0,0,0,16.7314,0,0,0,0,0,16.6565,0,0
"144214","ENST00000405219.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5011
"144215","ENST00000344347.5",39.469,0.23038,5.90461,65.4698,23.2474,4.64966,42.4786,34.656,108.271,2.93301e-05,74.747,3.71238e-08,2.5194e-08,6.62395,0.200749,1.88634
"144217","ENST00000611155.4",199.073,443.825,309.606,234.217,382.963,539.599,278.818,151.305,1737.66,1851.17,1899.88,1951.01,2025.56,1901.32,2102.98,2023.18
"144220","ENST00000263116.6",698.323,806,757.993,718.068,773.47,673,817,801.056,796.537,779,728.721,721,709,715.202,782,813
"144221","ENST00000341989.8",0,0,0,1.16677,2.53009,0,0,0,0,0,0,0,0,0,0,0
"144317","ENST00000475849.1",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"144355","ENST00000369301.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"144375","ENST00000582019.5",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"144546","ENST00000509549.5",0,0,0,0,0,0,3.90468e-08,7.21161e-05,0,13.3029,0,7.79713e-06,5.10124e-08,0,0,0
"144547","ENST00000399568.5",77.5687,55.3547,46.7813,74.7294,44.1704,56.7538,46.7295,36.0178,64.2769,66.4723,52.8263,42.944,36.7166,24.4891,68.2391,32.4009
"144548","ENST00000399562.8",6.77567,6.77567,0,4.51712,4.51712,2.25856,2.25856,4.51713,2.25856,4.51712,4.51712,6.77567,4.51712,0,2.25856,2.25856
"144549","ENST00000333059.5",1.53067e-08,0,0,0,0,0,2.54059e-06,2.76222,0,0,0,16.9471,1.34228e-07,1.26372,0,0
"144550","ENST00000542103.5",193.589,232.472,259.153,260.454,215.606,226.104,159.105,321.823,310.113,155.212,259.327,237.159,232.497,261.45,224.12,247.643
"144551","ENST00000611555.4",358.066,450.398,396.065,475.3,388.706,397.883,359.907,422.88,433.351,418.682,492.33,357.174,465.27,313.797,405.371,380.698
"144615","ENST00000366405.2",0,0,1.99001,0,0,1,0,0,0,0,1,0,1.14984,0,0,0.675413
"144773","ENST00000406386.8",2149.88,1463.24,1745.61,1995.36,1312.23,2171.57,1602.51,2268.79,2453.27,1922.34,1752.12,2108.11,2036.11,1761.47,668.556,1157.81
"144774","ENST00000644935.1",556.816,1114.1,838.38,613.366,1336.95,335.263,940.712,271.54,225.329,891.694,722.758,543.699,600.672,788.701,1830.79,1519.17
"144777","ENST00000407319.6",9.54527,9.33333,4.66667,4.79556,18.9839,0,14.2371,33.1394,25.1615,9.60228,19.0321,14.4491,18.6667,9.53201,9.77534,34.3349
"144778","ENST00000403663.6",221.918,350.812,261.721,378.789,287.864,373.216,294.197,325.223,185.297,357.954,247.755,316.143,308.294,237.106,331.652,280.721
"144779","ENST00000646328.1",327.592,289.739,433.528,319.692,335.034,288.95,355.406,367.592,373.942,335.838,339.036,421.687,332.431,329.191,366.227,341.968
"144781","ENST00000413051.2",0,0,0,0,0,0,6.43312,0,0,0,0,0,0,0,0,0
"144784","ENST00000417857.1",0,0,0,0,0,0,0,0,0.00399407,0,0,0,0,0,0,0
"145012","ENST00000592861.1",0,0,0,0,0,0,0,0,0,0,1.00069,0,0,0,0,0
"145038","ENST00000554241.5",0,0,0,0,0,0,2.95682e-08,0,0,0,0,0,0,0,0,0
"145088","ENST00000518121.5",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"145222","ENST00000642014.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01671,0
"145242","ENST00000332468.5",1509.94,1569.7,1506.74,1440.68,1613,1395.77,1509.54,1429.89,1469.18,1560.86,1602.51,1590.64,1357.21,1467.26,1524.92,1482.21
"145246","ENST00000382363.7",350.562,351.503,371.805,327.041,360.886,321.638,366.597,356.774,347.271,394.941,371.963,354.015,385.626,390.746,382.981,401.714
"145249","ENST00000473077.1",0,0,0,0,3.64306,0,7.64052,0,0,0,2.69838,0,0,0,0,7.49231e-05
"145251","ENST00000619645.1",0,8.13725,8.57853,34.14,11.4584,16.8811,12.4699,21.5581,7.03501,7.48027,8.8652,0,3.37624,0,14.8735,0
"145360","ENST00000615189.4",1489.68,1641.03,1827.49,1570.96,1688.94,1690.18,1665.08,1527.15,1480.56,1660.99,1630.51,1473.13,1622.39,1756.66,1507.6,1829.07
"145361","ENST00000428195.5",0,7.106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145362","ENST00000617837.4",0,0,0,1.95573e-08,0,0,0,0,0,0,0,0,0,0,25.491,0
"145363","ENST00000619483.4",0,9.41413,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145364","ENST00000416523.5",2.94336e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145365","ENST00000437022.5",2.13013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145366","ENST00000452649.1",0,0,1.83362,0,0,0,0,0,0,0,0,0,0,0,0,0
"145367","ENST00000405717.7",250.077,350.94,288.863,263.829,325.716,305.642,245.158,297.607,261.667,368.488,372.348,204.88,246.461,337.549,269.464,309.991
"145368","ENST00000402592.7",96.7358,100.512,130.809,88.2068,90.3418,138.182,130.759,84.4196,133.776,122.845,104.139,77.9893,98.1509,141.792,110.444,96.938
"145376","ENST00000620251.1",16.3745,0,0,0,0,0,0,0,0,25.6805,0,0,0,0,0,0
"145547","ENST00000622413.2",0,0,0.592308,0,0,0,1,0,0,0,0,0,0,0,0,0
"145669","ENST00000620222.4",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"145867","ENST00000574289.5",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"146007","ENST00000484894.5",1.85266,0,0,0,0,1.52899,0,1.87207,1.98999,1.70389,0,1.67032,0,0,0,3.25974
"146008","ENST00000442738.6",416.147,373,441,403,482.643,470.471,341,455.794,408.01,406.296,469,541.33,440,466,394,377.74
"146012","ENST00000492213.5",0,0,0,0,2.64428,0,0,2.33574,0,0,0,0,0,0,0,0
"146017","ENST00000470701.1",0,0,0,0,1.71269,0,0,0,0,0,0,0,0,0,0,0
"146115","ENST00000261854.9",0,0,0,0,0,0,0,1.26423,0,0,0,0,1.53472,0,0,0
"146217","ENST00000381477.7",0,0,0,1,0,1,0,0,3,0,0,0,1,0,0,1
"146253","ENST00000215781.2",374.891,368.127,421.58,441,350.236,367.234,365.272,328.798,377,375.826,341.266,415.302,397.712,351.876,398,310.357
"146254","ENST00000403389.1",13.109,6.87297,3.4198,0,3.75496,5.76626,2.72837,3.2018,0,7.17367,2.73353,2.69809,5.28808,6.12399,0,3.64298
"146255","ENST00000403463.1",0,0,0,0,2.0086,0,0,0,0,0,0,0,0,0,0,0
"146285","ENST00000549743.1",2,0,0,0,0,0,0,0.941859,0,0,0,0,0.914331,0.845502,0,0
"146387","ENST00000216101.6",322,317,326.945,277,330,258,294,283,320,295,269,263,242,289,295,301
"146389","ENST00000474590.1",0,0,1.05465,0,0,0,0,0,0,0,0,0,0,0,0,0
"146412","ENST00000504548.3",0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146611","ENST00000521561.1",0,0,0,0,0,1.07093,0,0,0,1.02372,0,0,0,0,0,0
"146621","ENST00000410026.6",0,0,0,0,0,0,0,1.01587,0,0,0,0,0,0,0,0
"146622","ENST00000451500.5",0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
"146716","ENST00000263372.4",5,3,1,1,0,2,3.00298,1,1,5,3.00082,2,1,3,2,3
"147068","ENST00000378746.8",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"147159","ENST00000605916.1",3.44863,3.44863,12.6805,10.2523,9.63242,4.41759,20.0259,6.12354,0,0,0,4.18925,0,0,4.49283,8.76376
"147162","ENST00000497855.5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147171","ENST00000424620.1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"147213","ENST00000479188.5",0,0,0,0,0,0,0,0,1.67285,0,0,0,0,0,0,0
"147214","ENST00000305877.12",4022.74,4097.79,4006.29,4174.09,4386.6,3739.82,4013.84,4209.39,2014.14,1958.41,2182.92,1994.68,1927.53,1964.35,1929.99,1939.98
"147215","ENST00000359540.7",676.638,717.572,682.85,497.687,477.409,712.54,675.164,339.968,483.443,598.536,473.641,668.428,529.341,466.015,458.457,454.455
"147220","ENST00000487968.5",0,0,0,0,0,0,0,1.22542,0,0,0,0,0,0,0,0
"147222","ENST00000419722.6",42.2639,22.7937,19.3992,21.8388,26.1278,26.2108,34.8529,43.8517,24.7698,18.9569,23.19,36.853,18.2068,20.5823,6.44276,23.429
"147225","ENST00000475025.5",0,0,3.06832,7.79426,0,0,0,0,0,4.92031e-08,11.083,2.14138,0.0418516,0,7.32828,9.76607
"147226","ENST00000436990.2",233.91,255.064,285.021,215.308,186.77,335.742,266.478,147.277,244.543,310.106,240.38,298.93,268.372,226.276,341.306,293.257
"147245","ENST00000268766.10",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"147252","ENST00000361163.8",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"147753","ENST00000509221.1",8,8,7,7,6,7,5,5,3,4,10,4,4,4,3,6
"147840","ENST00000484457.5",0,1.04199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147992","ENST00000621795.1",0,0,0,1.01702,0,0,0,0,0,0,0,0,0,0,0,0
"148302","ENST00000626650.2",572.243,543.735,542.747,628.007,557.5,588.47,531.015,640.5,493.426,578,633.537,612,527.959,628.29,572.993,618.732
"148303","ENST00000619852.2",0,0,0,3.48976e-07,5.30909e-07,0,0,0,0,0,0,2.1871e-08,0,0,0,0
"148304","ENST00000613655.1",0,0,0,0,0,0,0,1.78704e-08,0,0,0,2.62879e-06,0,0,9.73192e-06,0
"148311","ENST00000260356.5",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"148343","ENST00000615701.1",0,0,0.5,0,0.5,0,0,0.5,0.5,0,0,0.5,0.5,0,0.5,0
"148404","ENST00000447102.8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"148442","ENST00000468960.3",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"148792","ENST00000403066.5",1.97784,7.82738,1.92756,1.89558,1.94697,7.51817,7.55187,9.8275,15.7065,21.561,29.4364,19.7655,21.6186,28.1981,17.7607,15.4341
"148793","ENST00000215812.8",962.621,1020.23,893.885,923.937,950.902,865.741,1079.29,1067.91,2068.61,2393.85,2291.09,2472.09,2383.54,2415.64,2388.35,2290.99
"148794","ENST00000402286.5",231.313,185.178,114.713,180.403,194.519,208.077,242.347,334.769,120.462,233.19,180.227,325.746,195.287,233.072,262.461,353.858
"148795","ENST00000434642.5",299.729,246.819,301.257,306.871,259.388,257.74,253.662,296.715,406.647,407.879,456.056,560.453,432.161,470.213,428.448,504.321
"148796","ENST00000401751.5",38.7296,42.6693,120.564,0.000950021,31.2523,0.0330191,0.0441283,0.237347,580.512,461.876,487.1,264.726,478.593,500.463,464.795,444.351
"148798","ENST00000540910.5",223.63,218.279,317.655,255.892,237.993,231.891,140.108,0.538274,379.059,175.642,118.086,9.2149,135.796,188.414,160.183,180.045
"149147","ENST00000307534.8",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149150","ENST00000377991.9",0,0,0,0,0,0,0,0,0,0,0,0,0,1.02197,0,0
"149304","ENST00000465469.1",0,0,0,0,0,0,0.0889644,0,0,0,0,0,0,0,0,0
"149310","ENST00000615183.4",0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
"149362","ENST00000466187.2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149479","ENST00000501748.3",0,0.425809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40885
"149829","ENST00000619755.1",0,0,2,0,0,0,0,0,0,0,0.447639,1.00076,0.518471,0,0,1
"150232","ENST00000617827.1",0,5.53333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150269","ENST00000477822.2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"150452","ENST00000401392.5",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"150493","ENST00000310045.7",0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
"151090","ENST00000475182.5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"151541","ENST00000556456.1",0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0
"151590","ENST00000422121.2",0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
"151593","ENST00000368990.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"151851","ENST00000471269.1",5.34021,6.35645,1.34021,0.0635739,0.340206,3.34021,0.893471,6.96478,3.4221,0.446735,4.44674,0,2.33598,2.06357,0,0
"151995","ENST00000522208.6",0,0,0,0,0,0,1,0,1.00271,0,0,0,0,1,1.00003,0
"152137","ENST00000249053.3",118.372,131.248,116.949,123.868,147.608,94.5232,100.684,111.921,111.349,145.222,124.097,118.399,149.125,113.996,141.395,128.879
"152138","ENST00000330377.2",211.776,207.057,199.725,184.449,256.282,201.068,245.316,226.079,193.337,205.778,198.532,237.8,272.902,238.234,165.977,207.121
"152139","ENST00000438703.1",0,0,3.9658,0,0,0,0,0,0,0,0,0,0,0,0,0
"152188","ENST00000539688.1",5.7883,2,4,4.00114,1.53477,3,1,3.74424,5,1,3,2,2.68952,2,0,4
"152295","ENST00000354336.7",1048.12,1033.99,1146,938,1074.47,1091,1131.08,1117,992,1051,1088,1164,1045,1014,1053,1083
"152296","ENST00000411769.1",11.8804,0.00886173,0,0,3.52589,0,0.918102,0,0,0,0,0,0,0,0,4.73113e-06
"152388","ENST00000618140.3",0,3.74992e-08,5.69662e-08,8.66287e-07,0,0,5.9288e-08,0,0,0,7.18416e-05,1.12438e-06,34.6486,8.65416e-06,0,0
"152390","ENST00000619768.4",0,0,0,0,0,0,0,0,0,0,20.8748,0,0,19.4535,0,0
"152393","ENST00000627872.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79509,0
"152394","ENST00000630250.2",0,0,0,0,0,0,0,0,0,0,0,0,0.31948,0,0,0
"152395","ENST00000630774.1",0,0,0,0,0.529676,0,0,0,0,0,0,0,0,0,0,0
"152396","ENST00000627946.2",0.0645828,18.8436,0.00436505,0.575124,1.97667,6.07848e-07,15.2877,0,0,47.1408,12.8601,0.0155452,1.6019e-07,39.6347,2.96452e-07,0.00444097
"152398","ENST00000627612.2",18.1633,0.0481118,0,21.285,9.68012,14.0841,14.6493,0.213553,18.0446,8.05843,11.3515,35.8678,22.1445,8.49586,10.1116,12.7345
"152401","ENST00000629809.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93088,0
"152551","ENST00000441897.5",0,0,0,0,0,0,0,0,0,3.25589,0,0,0,0,0,0
"152552","ENST00000401461.5",0,0,0,0,0,0,0,0,0,0,3.72894,0,0,0,0,0
"152553","ENST00000290691.9",588.498,665.053,644.352,606.568,584.953,543.231,525.757,612.688,688.671,576.098,658.572,668.975,557.125,615.123,549.919,541.894
"152555","ENST00000423392.5",9.82799,16.4303,1.60611,0.000144941,2.00614,0,30.798,0,0,0,0.343612,0,0.00265407,0,0,0
"152560","ENST00000612432.4",0.448152,1.6479e-08,0.000335286,0.00108566,0.149224,0.00163471,15.2896,5.56094e-06,0.00144043,4.1072e-07,0,0.118423,11.0524,2.38599e-08,0.0029055,9.63686e-08
"152865","ENST00000317749.9",190.312,255,260.607,286.325,261,284.61,293.183,229.746,229.746,219.458,228.031,241.747,241.747,246,248,264.036
"152866","ENST00000614553.1",6.68842,0,5.39315,20.6754,0,6.38989,5.81729,10.2545,22.2545,17.5416,21.969,20.2529,29.2529,0,0,5.96411
"153212","ENST00000429719.5",5.3664,4.9948,8.42351,13.3195,8.85102,10.7455,8.32466,8.32466,0,4.0248,1.343,3.65114,4.99995,3.32987,2.6832,0
"153436","ENST00000464863.1",0,0,0,0,0,0,0.127731,0,0,0,0,0,0,0,0,0
"153570","ENST00000647522.1",1.2718,1.22583,0,0,0,0,1.19273,0,0,0,1.39553,0,1.17177,2.53663,0,0
"153984","ENST00000481409.1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"154326","ENST00000437161.7",12.601,13.7004,4.58713,7.34956,15.6972,11.4571,8.01134,4.29928,4.09069,3.2155,13.3002,4.10825,5.30008,3.32594,8.99837,5.77238
"154483","ENST00000216085.11",350.934,368.104,264.413,386,374,355,314,371.31,301.528,314.365,318.948,288,418,307.17,386.78,383.997
"154486","ENST00000414672.5",0,2.89606,21.5872,0,7.07756e-05,0,0,9.69049,10.7929,0,5.88405,0,0,17.8301,0.220202,0.00341451
"154487","ENST00000406335.1",3.06641,0,0,0,2.71263e-06,0,0,0,0.0734785,0,10.1679,0,0.000428583,0,0,0
"154488","ENST00000493894.1",0,0,0,0,0,0,0,0,2.60533,0,0,0,0,0,0,0
"154489","ENST00000488106.1",0,0,0,0,0,0,0,0,0,2.635,0,0,0,0,0,0
"154524","ENST00000441493.6",2324.92,1987.67,1950.72,2134.02,2027.73,2022.07,1965.28,1869.97,2182.1,2075.57,2154.61,2046.86,2082.56,1959,2158.77,2053.88
